CaseID,Activity,EnableTimestamp,StartTimestamp,EndTimestamp,Resource
295,Amend Request for Quotation,,2011-02-12 20:29:00-05:00,2011-02-12 20:38:00-05:00,Kim Passa
295,Analyze Request for Quotation,,2011-02-15 19:51:00-05:00,2011-02-15 20:05:00-05:00,Magdalena Predutta
296,Create Purchase Requisition,,2011-02-09 21:04:00-05:00,2011-02-09 21:22:00-05:00,Kim Passa
296,Analyze Purchase Requisition,,2011-02-10 12:54:00-05:00,2011-02-10 13:00:00-05:00,Heinz Gutschmidt
296,Create Request for Quotation,,2011-02-10 13:06:00-05:00,2011-02-10 13:07:00-05:00,Heinz Gutschmidt
296,Analyze Request for Quotation,,2011-02-18 01:52:00-05:00,2011-02-18 02:20:00-05:00,Karel de Groot
296,Send Request for Quotation to Supplier,,2011-02-18 16:50:00-05:00,2011-02-18 17:13:00-05:00,Magdalena Predutta
296,Create Quotation comparison Map,,2011-02-19 00:53:00-05:00,2011-02-19 02:51:00-05:00,Magdalena Predutta
296,Analyze Quotation Comparison Map,,2011-02-19 10:11:00-05:00,2011-02-19 10:38:00-05:00,Esmana Liubiata
296,Choose best option,,2011-02-19 10:38:00-05:00,2011-02-19 10:38:00-05:00,Immanuel Karagianni
296,Settle Conditions With Supplier,,2011-02-19 13:05:00-05:00,2011-02-19 18:11:00-05:00,Magdalena Predutta
296,Create Purchase Order,,2011-02-20 10:25:00-05:00,2011-02-20 10:31:00-05:00,Magdalena Predutta
296,Confirm Purchase Order,,2011-02-20 19:55:00-05:00,2011-02-20 20:08:00-05:00,Karen Clarens
296,Deliver Goods Services,,2011-02-23 18:44:00-05:00,2011-02-24 18:06:00-05:00,Sean Manney
296,Release Purchase Order,,2011-02-25 01:34:00-05:00,2011-02-25 01:35:00-05:00,Fjodor Kowalski
296,Approve Purchase Order for payment,,2011-02-25 07:31:00-05:00,2011-02-25 07:32:00-05:00,Karel de Groot
296,Send Invoice,,2011-02-25 18:25:00-05:00,2011-02-25 18:25:00-05:00,Kiu Kan
296,Release Supplier's Invoice,,2011-02-26 08:44:00-05:00,2011-02-26 08:48:00-05:00,Karalda Nimwada
296,Settle Dispute With Supplier,,2011-02-26 09:05:00-05:00,2011-02-26 09:21:00-05:00,Karalda Nimwada
296,Authorize Supplier's Invoice payment,,2011-02-26 09:21:00-05:00,2011-02-26 09:21:00-05:00,Pedro Alvares
296,Pay Invoice,,2011-02-26 10:04:00-05:00,2011-02-26 10:10:00-05:00,Pedro Alvares
303,Create Purchase Requisition,,2011-02-11 11:02:00-05:00,2011-02-11 11:56:00-05:00,Penn Osterwalder
303,Create Request for Quotation,,2011-02-11 14:20:00-05:00,2011-02-11 14:30:00-05:00,Anne Olwada
303,Analyze Request for Quotation,,2011-02-14 18:59:00-05:00,2011-02-14 18:59:00-05:00,Francois de Perrier
303,Send Request for Quotation to Supplier,,2011-02-15 14:20:00-05:00,2011-02-15 14:40:00-05:00,Karel de Groot
303,Create Quotation comparison Map,,2011-02-16 00:36:00-05:00,2011-02-16 05:38:00-05:00,Magdalena Predutta
303,Analyze Quotation Comparison Map,,2011-02-16 12:15:00-05:00,2011-02-16 12:24:00-05:00,Elvira Lores
303,Choose best option,,2011-02-16 12:24:00-05:00,2011-02-16 12:24:00-05:00,Miu Hanwan
303,Settle Conditions With Supplier,,2011-02-17 01:37:00-05:00,2011-02-17 13:28:00-05:00,Francois de Perrier
303,Create Purchase Order,,2011-02-19 02:51:00-05:00,2011-02-19 02:58:00-05:00,Magdalena Predutta
303,Confirm Purchase Order,,2011-02-20 12:13:00-05:00,2011-02-20 12:18:00-05:00,Carmen Finacse
303,Deliver Goods Services,,2011-02-21 01:58:00-05:00,2011-02-21 08:57:00-05:00,Sean Manney
303,Release Purchase Order,,2011-02-21 15:44:00-05:00,2011-02-21 15:45:00-05:00,Esmana Liubiata
303,Approve Purchase Order for payment,,2011-02-22 08:10:00-05:00,2011-02-22 08:11:00-05:00,Francois de Perrier
303,Send Invoice,,2011-02-23 03:02:00-05:00,2011-02-23 03:02:00-05:00,Sean Manney
303,Release Supplier's Invoice,,2011-02-23 17:34:00-05:00,2011-02-23 17:37:00-05:00,Karalda Nimwada
303,Authorize Supplier's Invoice payment,,2011-02-23 17:37:00-05:00,2011-02-23 17:37:00-05:00,Pedro Alvares
303,Pay Invoice,,2011-02-23 18:20:00-05:00,2011-02-23 18:35:00-05:00,Karalda Nimwada
306,Create Purchase Requisition,,2011-02-12 17:52:00-05:00,2011-02-12 18:12:00-05:00,Clement Duchot
306,Create Request for Quotation,,2011-02-12 22:42:00-05:00,2011-02-12 22:53:00-05:00,Christian Francois
306,Analyze Request for Quotation,,2011-02-14 14:06:00-05:00,2011-02-14 14:27:00-05:00,Karel de Groot
306,Send Request for Quotation to Supplier,,2011-02-15 05:34:00-05:00,2011-02-15 06:06:00-05:00,Francois de Perrier
306,Create Quotation comparison Map,,2011-02-15 10:16:00-05:00,2011-02-15 14:03:00-05:00,Karel de Groot
306,Analyze Quotation Comparison Map,,2011-02-15 21:04:00-05:00,2011-02-15 21:12:00-05:00,Kim Passa
306,Choose best option,,2011-02-15 21:12:00-05:00,2011-02-15 21:12:00-05:00,Penn Osterwalder
306,Settle Conditions With Supplier,,2011-02-17 17:02:00-05:00,2011-02-18 02:12:00-05:00,Francois de Perrier
306,Create Purchase Order,,2011-02-18 02:51:00-05:00,2011-02-18 02:59:00-05:00,Karel de Groot
306,Confirm Purchase Order,,2011-02-18 17:21:00-05:00,2011-02-18 17:30:00-05:00,Esmeralda Clay
306,Deliver Goods Services,,2011-02-19 20:04:00-05:00,2011-02-21 08:06:00-05:00,Kiu Kan
306,Release Purchase Order,,2011-02-21 15:36:00-05:00,2011-02-21 15:37:00-05:00,Christian Francois
306,Settle Dispute With Supplier,,2011-02-21 20:40:00-05:00,2011-02-22 05:42:00-05:00,Francois de Perrier
306,Release Purchase Order,,2011-02-22 12:55:00-05:00,2011-02-22 12:56:00-05:00,Miu Hanwan
306,Approve Purchase Order for payment,,2011-02-23 05:39:00-05:00,2011-02-23 05:40:00-05:00,Magdalena Predutta
306,Send Invoice,,2011-02-23 21:39:00-05:00,2011-02-23 21:39:00-05:00,Esmeralda Clay
306,Release Supplier's Invoice,,2011-02-24 12:06:00-05:00,2011-02-24 12:10:00-05:00,Pedro Alvares
306,Authorize Supplier's Invoice payment,,2011-02-24 12:13:00-05:00,2011-02-24 12:13:00-05:00,Pedro Alvares
306,Pay Invoice,,2011-02-24 13:12:00-05:00,2011-02-24 13:24:00-05:00,Pedro Alvares
307,Create Purchase Requisition,,2011-02-12 17:52:00-05:00,2011-02-12 18:29:00-05:00,Christian Francois
307,Create Request for Quotation,,2011-02-12 19:20:00-05:00,2011-02-12 19:25:00-05:00,Immanuel Karagianni
307,Analyze Request for Quotation,,2011-02-14 19:03:00-05:00,2011-02-14 19:20:00-05:00,Francois de Perrier
307,Amend Request for Quotation,,2011-02-14 20:12:00-05:00,2011-02-14 20:23:00-05:00,Esmana Liubiata
307,Analyze Request for Quotation,,2011-02-14 23:29:00-05:00,2011-02-14 23:52:00-05:00,Francois de Perrier
307,Send Request for Quotation to Supplier,,2011-02-15 11:14:00-05:00,2011-02-15 11:56:00-05:00,Magdalena Predutta
307,Create Quotation comparison Map,,2011-02-15 12:35:00-05:00,2011-02-15 13:44:00-05:00,Magdalena Predutta
307,Analyze Quotation Comparison Map,,2011-02-15 20:38:00-05:00,2011-02-15 20:49:00-05:00,Immanuel Karagianni
307,Choose best option,,2011-02-15 20:49:00-05:00,2011-02-15 20:49:00-05:00,Clement Duchot
307,Settle Conditions With Supplier,,2011-02-16 11:50:00-05:00,2011-02-16 15:59:00-05:00,Francois de Perrier
307,Create Purchase Order,,2011-02-17 10:54:00-05:00,2011-02-17 11:00:00-05:00,Magdalena Predutta
307,Confirm Purchase Order,,2011-02-17 14:59:00-05:00,2011-02-17 15:29:00-05:00,Carmen Finacse
307,Deliver Goods Services,,2011-02-21 09:33:00-05:00,2011-02-22 11:45:00-05:00,Sean Manney
307,Release Purchase Order,,2011-02-22 19:51:00-05:00,2011-02-22 19:52:00-05:00,Esmana Liubiata
307,Approve Purchase Order for payment,,2011-02-23 09:15:00-05:00,2011-02-23 09:16:00-05:00,Magdalena Predutta
307,Send Invoice,,2011-02-23 21:39:00-05:00,2011-02-23 21:39:00-05:00,Esmeralda Clay
307,Release Supplier's Invoice,,2011-02-24 12:10:00-05:00,2011-02-24 12:13:00-05:00,Pedro Alvares
307,Authorize Supplier's Invoice payment,,2011-02-24 12:13:00-05:00,2011-02-24 12:13:00-05:00,Pedro Alvares
307,Pay Invoice,,2011-02-24 12:30:00-05:00,2011-02-24 12:39:00-05:00,Pedro Alvares
308,Create Purchase Requisition,,2011-02-12 21:56:00-05:00,2011-02-12 22:28:00-05:00,Kim Passa
308,Create Request for Quotation,,2011-02-12 22:40:00-05:00,2011-02-12 22:51:00-05:00,Immanuel Karagianni
308,Analyze Request for Quotation,,2011-02-14 17:39:00-05:00,2011-02-14 18:06:00-05:00,Francois de Perrier
308,Send Request for Quotation to Supplier,,2011-02-15 00:23:00-05:00,2011-02-15 00:36:00-05:00,Francois de Perrier
308,Create Quotation comparison Map,,2011-02-15 01:32:00-05:00,2011-02-15 05:16:00-05:00,Francois de Perrier
308,Analyze Quotation Comparison Map,,2011-02-15 11:29:00-05:00,2011-02-15 11:56:00-05:00,Esmana Liubiata
308,Choose best option,,2011-02-15 11:56:00-05:00,2011-02-15 11:56:00-05:00,Anne Olwada
308,Settle Conditions With Supplier,,2011-02-15 20:18:00-05:00,2011-02-16 00:36:00-05:00,Magdalena Predutta
308,Create Purchase Order,,2011-02-16 06:03:00-05:00,2011-02-16 06:10:00-05:00,Magdalena Predutta
308,Confirm Purchase Order,,2011-02-17 17:56:00-05:00,2011-02-17 18:07:00-05:00,Kiu Kan
308,Deliver Goods Services,,2011-02-18 17:21:00-05:00,2011-02-19 10:20:00-05:00,Karen Clarens
308,Release Purchase Order,,2011-02-19 17:46:00-05:00,2011-02-19 17:47:00-05:00,Fjodor Kowalski
308,Approve Purchase Order for payment,,2011-02-19 22:10:00-05:00,2011-02-19 22:11:00-05:00,Francois de Perrier
308,Send Invoice,,2011-02-22 09:25:00-05:00,2011-02-22 09:25:00-05:00,Karen Clarens
308,Release Supplier's Invoice,,2011-02-22 23:39:00-05:00,2011-02-22 23:45:00-05:00,Karalda Nimwada
308,Settle Dispute With Supplier,,2011-02-23 00:14:00-05:00,2011-02-23 00:34:00-05:00,Karalda Nimwada
308,Authorize Supplier's Invoice payment,,2011-02-23 00:34:00-05:00,2011-02-23 00:34:00-05:00,Pedro Alvares
308,Pay Invoice,,2011-02-23 00:57:00-05:00,2011-02-23 01:09:00-05:00,Pedro Alvares
309,Create Purchase Requisition,,2011-02-12 22:05:00-05:00,2011-02-12 22:54:00-05:00,Anna Kaufmann
309,Analyze Purchase Requisition,,2011-02-13 10:41:00-05:00,2011-02-13 10:49:00-05:00,Heinz Gutschmidt
309,Create Request for Quotation,,2011-02-13 10:57:00-05:00,2011-02-13 10:59:00-05:00,Maris Freeman
309,Analyze Request for Quotation,,2011-02-17 07:10:00-05:00,2011-02-17 07:27:00-05:00,Magdalena Predutta
309,Send Request for Quotation to Supplier,,2011-02-18 03:00:00-05:00,2011-02-18 03:23:00-05:00,Karel de Groot
309,Create Quotation comparison Map,,2011-02-19 04:31:00-05:00,2011-02-19 05:18:00-05:00,Francois de Perrier
309,Analyze Quotation Comparison Map,,2011-02-19 12:10:00-05:00,2011-02-19 12:22:00-05:00,Nico Ojenbeer
309,Choose best option,,2011-02-19 12:22:00-05:00,2011-02-19 12:22:00-05:00,Nico Ojenbeer
309,Settle Conditions With Supplier,,2011-02-19 16:34:00-05:00,2011-02-20 03:10:00-05:00,Karel de Groot
309,Create Purchase Order,,2011-02-20 06:42:00-05:00,2011-02-20 06:50:00-05:00,Magdalena Predutta
309,Confirm Purchase Order,,2011-02-20 10:44:00-05:00,2011-02-20 11:02:00-05:00,Carmen Finacse
309,Deliver Goods Services,,2011-02-21 08:06:00-05:00,2011-02-23 04:28:00-05:00,Kiu Kan
309,Release Purchase Order,,2011-02-23 12:06:00-05:00,2011-02-23 12:07:00-05:00,Anne Olwada
309,Approve Purchase Order for payment,,2011-02-23 20:33:00-05:00,2011-02-23 20:34:00-05:00,Karel de Groot
309,Send Invoice,,2011-02-25 18:03:00-05:00,2011-02-25 18:03:00-05:00,Kiu Kan
309,Release Supplier's Invoice,,2011-02-26 08:19:00-05:00,2011-02-26 08:24:00-05:00,Pedro Alvares
309,Authorize Supplier's Invoice payment,,2011-02-26 08:24:00-05:00,2011-02-26 08:24:00-05:00,Pedro Alvares
309,Pay Invoice,,2011-02-26 08:56:00-05:00,2011-02-26 09:02:00-05:00,Karalda Nimwada
310,Create Purchase Requisition,,2011-02-13 05:54:00-05:00,2011-02-13 06:24:00-05:00,Kim Passa
310,Analyze Purchase Requisition,,2011-02-14 04:01:00-05:00,2011-02-14 04:08:00-05:00,Maris Freeman
310,Create Request for Quotation,,2011-02-14 04:14:00-05:00,2011-02-14 04:15:00-05:00,Heinz Gutschmidt
310,Analyze Request for Quotation,,2011-02-14 21:29:00-05:00,2011-02-14 21:52:00-05:00,Francois de Perrier
310,Send Request for Quotation to Supplier,,2011-02-15 13:44:00-05:00,2011-02-15 14:09:00-05:00,Magdalena Predutta
310,Create Quotation comparison Map,,2011-02-15 14:36:00-05:00,2011-02-15 19:30:00-05:00,Magdalena Predutta
310,Analyze Quotation Comparison Map,,2011-02-16 02:25:00-05:00,2011-02-16 02:54:00-05:00,Anne Olwada
310,Choose best option,,2011-02-16 02:54:00-05:00,2011-02-16 02:54:00-05:00,Tesca Lobes
310,Settle Conditions With Supplier,,2011-02-17 02:43:00-05:00,2011-02-17 06:56:00-05:00,Magdalena Predutta
310,Create Purchase Order,,2011-02-19 00:46:00-05:00,2011-02-19 00:53:00-05:00,Magdalena Predutta
310,Confirm Purchase Order,,2011-02-19 09:58:00-05:00,2011-02-19 10:02:00-05:00,Kiu Kan
310,Deliver Goods Services,,2011-02-24 02:58:00-05:00,2011-02-26 01:44:00-05:00,Carmen Finacse
310,Release Purchase Order,,2011-02-26 09:16:00-05:00,2011-02-26 09:17:00-05:00,Clement Duchot
310,Approve Purchase Order for payment,,2011-02-27 15:02:00-05:00,2011-02-27 15:03:00-05:00,Karel de Groot
310,Send Invoice,,2011-02-27 23:16:00-05:00,2011-02-27 23:16:00-05:00,Karen Clarens
310,Release Supplier's Invoice,,2011-02-28 13:39:00-05:00,2011-02-28 13:42:00-05:00,Pedro Alvares
310,Authorize Supplier's Invoice payment,,2011-02-28 13:42:00-05:00,2011-02-28 13:42:00-05:00,Pedro Alvares
310,Pay Invoice,,2011-02-28 13:54:00-05:00,2011-02-28 14:06:00-05:00,Pedro Alvares
311,Create Purchase Requisition,,2011-02-13 06:55:00-05:00,2011-02-13 07:14:00-05:00,Christian Francois
311,Create Request for Quotation,,2011-02-13 15:18:00-05:00,2011-02-13 15:30:00-05:00,Anna Kaufmann
311,Analyze Request for Quotation,,2011-02-14 23:52:00-05:00,2011-02-15 00:23:00-05:00,Francois de Perrier
311,Amend Request for Quotation,,2011-02-15 01:15:00-05:00,2011-02-15 01:21:00-05:00,Nico Ojenbeer
311,Analyze Request for Quotation,,2011-02-17 11:29:00-05:00,2011-02-17 11:55:00-05:00,Karel de Groot
311,Amend Request for Quotation,,2011-02-17 12:49:00-05:00,2011-02-17 12:56:00-05:00,Fjodor Kowalski
311,Analyze Request for Quotation,,2011-02-25 03:49:00-05:00,2011-02-25 04:17:00-05:00,Karel de Groot
314,Create Purchase Requisition,,2011-02-13 11:11:00-05:00,2011-02-13 11:20:00-05:00,Penn Osterwalder
314,Create Request for Quotation,,2011-02-13 14:31:00-05:00,2011-02-13 14:44:00-05:00,Esmana Liubiata
314,Analyze Request for Quotation,,2011-02-14 17:20:00-05:00,2011-02-14 17:39:00-05:00,Francois de Perrier
314,Send Request for Quotation to Supplier,,2011-02-15 20:46:00-05:00,2011-02-15 21:13:00-05:00,Karel de Groot
314,Create Quotation comparison Map,,2011-02-16 07:16:00-05:00,2011-02-16 10:28:00-05:00,Francois de Perrier
314,Analyze Quotation Comparison Map,,2011-02-16 17:23:00-05:00,2011-02-16 17:31:00-05:00,Anna Kaufmann
314,Choose best option,,2011-02-16 17:31:00-05:00,2011-02-16 17:31:00-05:00,Miu Hanwan
314,Settle Conditions With Supplier,,2011-02-17 11:55:00-05:00,2011-02-18 01:52:00-05:00,Karel de Groot
314,Create Purchase Order,,2011-02-18 17:31:00-05:00,2011-02-18 17:40:00-05:00,Magdalena Predutta
314,Confirm Purchase Order,,2011-02-19 10:02:00-05:00,2011-02-19 10:27:00-05:00,Kiu Kan
314,Deliver Goods Services,,2011-02-20 12:53:00-05:00,2011-02-21 18:03:00-05:00,Carmen Finacse
314,Release Purchase Order,,2011-02-22 01:55:00-05:00,2011-02-22 01:56:00-05:00,Esmana Liubiata
314,Approve Purchase Order for payment,,2011-02-22 09:03:00-05:00,2011-02-22 09:04:00-05:00,Francois de Perrier
314,Send Invoice,,2011-02-23 04:28:00-05:00,2011-02-23 04:28:00-05:00,Kiu Kan
314,Release Supplier's Invoice,,2011-02-23 18:58:00-05:00,2011-02-23 19:02:00-05:00,Pedro Alvares
314,Authorize Supplier's Invoice payment,,2011-02-23 19:02:00-05:00,2011-02-23 19:02:00-05:00,Karalda Nimwada
314,Pay Invoice,,2011-02-23 19:39:00-05:00,2011-02-23 19:47:00-05:00,Karalda Nimwada
316,Create Purchase Requisition,,2011-02-13 22:48:00-05:00,2011-02-13 23:15:00-05:00,Nico Ojenbeer
316,Analyze Purchase Requisition,,2011-02-14 14:04:00-05:00,2011-02-14 14:08:00-05:00,Maris Freeman
316,Create Request for Quotation,,2011-02-14 14:12:00-05:00,2011-02-14 14:13:00-05:00,Francis Odell
316,Analyze Request for Quotation,,2011-02-14 18:59:00-05:00,2011-02-14 19:03:00-05:00,Francois de Perrier
316,Send Request for Quotation to Supplier,,2011-02-15 03:42:00-05:00,2011-02-15 04:03:00-05:00,Magdalena Predutta
316,Create Quotation comparison Map,,2011-02-15 04:26:00-05:00,2011-02-15 06:01:00-05:00,Magdalena Predutta
316,Analyze Quotation Comparison Map,,2011-02-15 12:42:00-05:00,2011-02-15 12:58:00-05:00,Miu Hanwan
316,Choose best option,,2011-02-15 12:58:00-05:00,2011-02-15 12:58:00-05:00,Kim Passa
316,Settle Conditions With Supplier,,2011-02-16 05:51:00-05:00,2011-02-16 18:06:00-05:00,Karel de Groot
316,Create Purchase Order,,2011-02-17 01:27:00-05:00,2011-02-17 01:37:00-05:00,Karel de Groot
316,Confirm Purchase Order,,2011-02-17 14:35:00-05:00,2011-02-17 14:59:00-05:00,Carmen Finacse
316,Deliver Goods Services,,2011-02-18 04:11:00-05:00,2011-02-18 10:22:00-05:00,Sean Manney
316,Release Purchase Order,,2011-02-18 18:42:00-05:00,2011-02-18 18:43:00-05:00,Tesca Lobes
316,Approve Purchase Order for payment,,2011-02-19 06:09:00-05:00,2011-02-19 06:10:00-05:00,Karel de Groot
316,Send Invoice,,2011-02-20 18:18:00-05:00,2011-02-20 18:18:00-05:00,Esmeralda Clay
316,Release Supplier's Invoice,,2011-02-21 08:34:00-05:00,2011-02-21 08:37:00-05:00,Pedro Alvares
316,Authorize Supplier's Invoice payment,,2011-02-21 08:37:00-05:00,2011-02-21 08:37:00-05:00,Karalda Nimwada
316,Pay Invoice,,2011-02-21 09:23:00-05:00,2011-02-21 09:35:00-05:00,Karalda Nimwada
318,Create Purchase Requisition,,2011-02-14 11:36:00-05:00,2011-02-14 12:12:00-05:00,Tesca Lobes
318,Analyze Purchase Requisition,,2011-02-15 10:06:00-05:00,2011-02-15 10:10:00-05:00,Maris Freeman
318,Create Request for Quotation,,2011-02-15 10:13:00-05:00,2011-02-15 10:15:00-05:00,Maris Freeman
318,Analyze Request for Quotation,,2011-02-15 14:03:00-05:00,2011-02-15 14:20:00-05:00,Karel de Groot
318,Amend Request for Quotation,,2011-02-15 15:05:00-05:00,2011-02-15 15:18:00-05:00,Tesca Lobes
318,Analyze Request for Quotation,,2011-02-20 15:41:00-05:00,2011-02-20 16:05:00-05:00,Francois de Perrier
318,Send Request for Quotation to Supplier,,2011-02-21 08:22:00-05:00,2011-02-21 08:59:00-05:00,Magdalena Predutta
318,Create Quotation comparison Map,,2011-02-21 16:35:00-05:00,2011-02-21 18:23:00-05:00,Magdalena Predutta
318,Analyze Quotation Comparison Map,,2011-02-22 00:37:00-05:00,2011-02-22 00:49:00-05:00,Kim Passa
318,Choose best option,,2011-02-22 00:49:00-05:00,2011-02-22 00:49:00-05:00,Fjodor Kowalski
318,Settle Conditions With Supplier,,2011-02-22 04:54:00-05:00,2011-02-22 09:40:00-05:00,Karel de Groot
318,Create Purchase Order,,2011-02-22 16:16:00-05:00,2011-02-22 16:24:00-05:00,Karel de Groot
318,Confirm Purchase Order,,2011-02-23 02:25:00-05:00,2011-02-23 02:48:00-05:00,Karen Clarens
318,Deliver Goods Services,,2011-02-23 19:55:00-05:00,2011-02-25 14:57:00-05:00,Kiu Kan
318,Release Purchase Order,,2011-02-25 22:17:00-05:00,2011-02-25 22:18:00-05:00,Christian Francois
318,Approve Purchase Order for payment,,2011-02-27 15:01:00-05:00,2011-02-27 15:02:00-05:00,Karel de Groot
318,Send Invoice,,2011-02-27 22:37:00-05:00,2011-02-27 22:37:00-05:00,Karen Clarens
318,Release Supplier's Invoice,,2011-02-28 12:54:00-05:00,2011-02-28 12:58:00-05:00,Karalda Nimwada
318,Authorize Supplier's Invoice payment,,2011-02-28 12:58:00-05:00,2011-02-28 12:58:00-05:00,Karalda Nimwada
318,Pay Invoice,,2011-02-28 13:31:00-05:00,2011-02-28 13:40:00-05:00,Karalda Nimwada
319,Create Purchase Requisition,,2011-02-14 11:47:00-05:00,2011-02-14 11:54:00-05:00,Elvira Lores
319,Analyze Purchase Requisition,,2011-02-14 22:23:00-05:00,2011-02-14 22:30:00-05:00,Francis Odell
319,Create Request for Quotation,,2011-02-14 22:37:00-05:00,2011-02-14 22:40:00-05:00,Francis Odell
319,Analyze Request for Quotation,,2011-02-15 00:13:00-05:00,2011-02-15 00:43:00-05:00,Karel de Groot
319,Amend Request for Quotation,,2011-02-15 01:38:00-05:00,2011-02-15 01:51:00-05:00,Alberto Duport
319,Analyze Request for Quotation,,2011-02-15 14:09:00-05:00,2011-02-15 14:36:00-05:00,Magdalena Predutta
325,Create Purchase Requisition,,2011-02-14 18:12:00-05:00,2011-02-14 18:26:00-05:00,Alberto Duport
325,Create Request for Quotation,,2011-02-15 02:16:00-05:00,2011-02-15 02:27:00-05:00,Immanuel Karagianni
325,Analyze Request for Quotation,,2011-02-15 14:40:00-05:00,2011-02-15 14:54:00-05:00,Karel de Groot
325,Send Request for Quotation to Supplier,,2011-02-16 06:41:00-05:00,2011-02-16 06:56:00-05:00,Francois de Perrier
325,Create Quotation comparison Map,,2011-02-17 14:05:00-05:00,2011-02-17 16:22:00-05:00,Francois de Perrier
325,Analyze Quotation Comparison Map,,2011-02-17 23:10:00-05:00,2011-02-17 23:26:00-05:00,Nico Ojenbeer
325,Choose best option,,2011-02-17 23:26:00-05:00,2011-02-17 23:26:00-05:00,Immanuel Karagianni
325,Settle Conditions With Supplier,,2011-02-18 17:40:00-05:00,2011-02-19 00:05:00-05:00,Magdalena Predutta
325,Create Purchase Order,,2011-02-19 05:18:00-05:00,2011-02-19 05:25:00-05:00,Francois de Perrier
325,Confirm Purchase Order,,2011-02-20 11:02:00-05:00,2011-02-20 11:22:00-05:00,Carmen Finacse
325,Deliver Goods Services,,2011-02-23 02:53:00-05:00,2011-02-23 23:32:00-05:00,Karen Clarens
325,Release Purchase Order,,2011-02-24 07:00:00-05:00,2011-02-24 07:01:00-05:00,Kim Passa
325,Approve Purchase Order for payment,,2011-02-24 13:27:00-05:00,2011-02-24 13:28:00-05:00,Magdalena Predutta
325,Send Invoice,,2011-02-25 18:25:00-05:00,2011-02-25 18:25:00-05:00,Kiu Kan
325,Release Supplier's Invoice,,2011-02-26 08:48:00-05:00,2011-02-26 08:51:00-05:00,Pedro Alvares
325,Authorize Supplier's Invoice payment,,2011-02-26 08:52:00-05:00,2011-02-26 08:52:00-05:00,Karalda Nimwada
325,Pay Invoice,,2011-02-26 09:36:00-05:00,2011-02-26 09:49:00-05:00,Pedro Alvares
326,Create Purchase Requisition,,2011-02-14 18:17:00-05:00,2011-02-14 18:51:00-05:00,Elvira Lores
326,Create Request for Quotation,,2011-02-14 21:44:00-05:00,2011-02-14 21:53:00-05:00,Esmana Liubiata
326,Analyze Request for Quotation,,2011-02-14 23:07:00-05:00,2011-02-14 23:29:00-05:00,Karel de Groot
326,Amend Request for Quotation,,2011-02-15 15:28:00-05:00,2011-02-15 15:46:00-05:00,Maris Freeman
326,Analyze Request for Quotation,,2011-02-15 22:03:00-05:00,2011-02-15 22:12:00-05:00,Karel de Groot
326,Send Request for Quotation to Supplier,,2011-02-16 05:38:00-05:00,2011-02-16 06:03:00-05:00,Magdalena Predutta
326,Create Quotation comparison Map,,2011-02-17 07:56:00-05:00,2011-02-17 10:17:00-05:00,Magdalena Predutta
326,Analyze Quotation Comparison Map,,2011-02-17 17:11:00-05:00,2011-02-17 17:30:00-05:00,Anna Kaufmann
326,Choose best option,,2011-02-17 17:30:00-05:00,2011-02-17 17:30:00-05:00,Immanuel Karagianni
326,Settle Conditions With Supplier,,2011-02-18 10:19:00-05:00,2011-02-18 16:49:00-05:00,Magdalena Predutta
326,Create Purchase Order,,2011-02-19 02:58:00-05:00,2011-02-19 03:09:00-05:00,Magdalena Predutta
326,Confirm Purchase Order,,2011-02-20 12:18:00-05:00,2011-02-20 12:53:00-05:00,Carmen Finacse
326,Deliver Goods Services,,2011-02-25 21:22:00-05:00,2011-02-26 13:48:00-05:00,Karen Clarens
326,Release Purchase Order,,2011-02-26 21:40:00-05:00,2011-02-26 21:41:00-05:00,Tesca Lobes
326,Approve Purchase Order for payment,,2011-02-27 05:16:00-05:00,2011-02-27 05:17:00-05:00,Francois de Perrier
326,Send Invoice,,2011-02-27 22:37:00-05:00,2011-02-27 22:37:00-05:00,Karen Clarens
326,Release Supplier's Invoice,,2011-02-28 13:06:00-05:00,2011-02-28 13:12:00-05:00,Pedro Alvares
326,Settle Dispute With Supplier,,2011-02-28 13:18:00-05:00,2011-02-28 13:35:00-05:00,Pedro Alvares
326,Authorize Supplier's Invoice payment,,2011-02-28 13:39:00-05:00,2011-02-28 13:39:00-05:00,Pedro Alvares
326,Pay Invoice,,2011-02-28 14:42:00-05:00,2011-02-28 14:51:00-05:00,Pedro Alvares
327,Create Purchase Requisition,,2011-02-15 00:48:00-05:00,2011-02-15 01:33:00-05:00,Penn Osterwalder
327,Create Request for Quotation,,2011-02-15 07:33:00-05:00,2011-02-15 07:37:00-05:00,Kim Passa
327,Analyze Request for Quotation,,2011-02-20 12:31:00-05:00,2011-02-20 12:51:00-05:00,Karel de Groot
327,Send Request for Quotation to Supplier,,2011-02-20 17:21:00-05:00,2011-02-20 17:37:00-05:00,Magdalena Predutta
327,Create Quotation comparison Map,,2011-02-20 17:57:00-05:00,2011-02-20 23:34:00-05:00,Magdalena Predutta
327,Analyze Quotation Comparison Map,,2011-02-21 06:28:00-05:00,2011-02-21 06:45:00-05:00,Christian Francois
327,Choose best option,,2011-02-21 06:45:00-05:00,2011-02-21 06:45:00-05:00,Elvira Lores
327,Settle Conditions With Supplier,,2011-02-21 08:59:00-05:00,2011-02-21 16:34:00-05:00,Magdalena Predutta
